id,store_id,name,handle,images,published,created_at,updated_at
61603088,1034705,"{""pt"": ""Tripé Magnético para arco recurvo - Avalon Tyro""}","{""pt"":""tripe-magnetico-para-arco-recurvo-avalon-tyro""}","[{""id"": 115363013, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/apoios-avalon-cores1-42808c57d770e7c3f415986391121750-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-08-28T18:22:50+0000"", ""product_id"": 61603088, ""updated_at"": ""2021-01-16T23:34:08+0000"", ""thumbnails_generated"": 2}, {""id"": 115363055, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/aaa_40451-9ec691323cc1a8fa0915986391120072-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 2, ""created_at"": ""2020-08-28T18:22:58+0000"", ""product_id"": 61603088, ""updated_at"": ""2021-01-16T23:34:08+0000"", ""thumbnails_generated"": 2}, {""id"": 115363065, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/aaa_44591-73e5f67be500ede59215986391120437-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 3, ""created_at"": ""2020-08-28T18:23:00+0000"", ""product_id"": 61603088, ""updated_at"": ""2021-01-16T23:34:08+0000"", ""thumbnails_generated"": 2}, {""id"": 115363071, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/aaa_44611-1bc05a05b1bff0c37f15986391122393-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 4, ""created_at"": ""2020-08-28T18:23:02+0000"", ""product_id"": 61603088, ""updated_at"": ""2021-01-16T23:34:08+0000"", ""thumbnails_generated"": 2}, {""id"": 115363079, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/aaa_40441-4d7e95faf84cab3f8215986391121957-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 5, ""created_at"": ""2020-08-28T18:23:03+0000"", ""product_id"": 61603088, ""updated_at"": ""2021-01-16T23:34:08+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:04.58776+00,2026-03-19 04:01:04.496+00
61603623,1034705,"{""pt"": ""Encordoador para arco recurvo - Avalon""}","{""pt"":""encordoador-para-arco-recurvo-avalon""}","[{""id"": 115364958, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/armador-para-recurvos1-ab0d2ad23f5624747715986394034616-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-08-28T18:29:34+0000"", ""product_id"": 61603623, ""updated_at"": ""2021-04-12T13:21:36+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:05.069041+00,2026-03-19 04:01:04.985+00
61604697,1034705,"{""pt"": ""Suporte para Arco Composto Avalon - rack bipé""}","{""pt"":""suporte-para-arco-composto-avalon-rack-bipe""}","[{""id"": 115366523, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/bow-stand1-a6ae84ed586bb2692315986397398469-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-08-28T18:34:01+0000"", ""product_id"": 61604697, ""updated_at"": ""2023-03-08T13:41:32+0000"", ""thumbnails_generated"": 2}, {""id"": 115366540, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/bow-stand21-948a3d3ca872ae717315986397398505-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 2, ""created_at"": ""2020-08-28T18:34:03+0000"", ""product_id"": 61604697, ""updated_at"": ""2023-03-08T13:41:32+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:05.569429+00,2026-03-19 04:01:05.475+00
61606409,1034705,"{""pt"": ""Bolso para aljava Tec X""}","{""pt"":""bolso-para-aljava-tec-x""}","[{""id"": 115370079, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/bolso-aljava1-215ccd35d17931537215986404614026-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-08-28T18:46:09+0000"", ""product_id"": 61606409, ""updated_at"": ""2021-08-02T23:37:20+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:06.082689+00,2026-03-19 04:01:05.989+00
61610203,1034705,"{""pt"": ""Bow Press Portátil Avalon""}","{""pt"":""bow-press-portatil-avalon""}","[{""id"": 115379403, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/bow-press21-450f03921bf41bec0d15986419574633-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-08-28T19:12:18+0000"", ""product_id"": 61610203, ""updated_at"": ""2022-12-22T20:45:04+0000"", ""thumbnails_generated"": 2}, {""id"": 115379425, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/bow-press31-85508565240e99a2b815986419576992-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 2, ""created_at"": ""2020-08-28T19:12:21+0000"", ""product_id"": 61610203, ""updated_at"": ""2022-12-22T20:45:04+0000"", ""thumbnails_generated"": 2}, {""id"": 115379439, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/bow-press41-9ae1f5aa336c12db1015986419574537-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 3, ""created_at"": ""2020-08-28T19:12:23+0000"", ""product_id"": 61610203, ""updated_at"": ""2022-12-22T20:45:04+0000"", ""thumbnails_generated"": 2}, {""id"": 115379458, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/bow-press1-64ffc5ba601723373c15986419576452-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 4, ""created_at"": ""2020-08-28T19:12:25+0000"", ""product_id"": 61610203, ""updated_at"": ""2022-12-22T20:45:04+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:06.588929+00,2026-03-19 04:01:06.49+00
61617091,1034705,"{""pt"": ""Button Avalon Tyro""}","{""pt"":""button-avalon-tyro""}","[{""id"": 115392330, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/butons1-981af9b9bbab45acce15986445207422-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-08-28T19:52:35+0000"", ""product_id"": 61617091, ""updated_at"": ""2021-05-07T21:13:04+0000"", ""thumbnails_generated"": 2}, {""id"": 115392242, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/aaa_49101-46e8d723e36b651a3d15986445206720-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 2, ""created_at"": ""2020-08-28T19:52:19+0000"", ""product_id"": 61617091, ""updated_at"": ""2021-05-07T21:13:04+0000"", ""thumbnails_generated"": 2}, {""id"": 115392254, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/aaa_49111-c6a06577b6bc8048c515986445206923-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 3, ""created_at"": ""2020-08-28T19:52:22+0000"", ""product_id"": 61617091, ""updated_at"": ""2021-05-07T21:13:04+0000"", ""thumbnails_generated"": 2}, {""id"": 115392266, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/aaa_49121-fd01afa672cf75853a15986445209764-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 4, ""created_at"": ""2020-08-28T19:52:23+0000"", ""product_id"": 61617091, ""updated_at"": ""2021-05-07T21:13:04+0000"", ""thumbnails_generated"": 2}, {""id"": 115392280, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/aaa_49131-18eda735b0d99b1ed815986445215016-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 5, ""created_at"": ""2020-08-28T19:52:25+0000"", ""product_id"": 61617091, ""updated_at"": ""2021-05-07T21:13:04+0000"", ""thumbnails_generated"": 2}, {""id"": 115392296, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/aaa_49141-b6c99215290ea2c06a15986445215081-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 6, ""created_at"": ""2020-08-28T19:52:27+0000"", ""product_id"": 61617091, ""updated_at"": ""2021-05-07T21:13:04+0000"", ""thumbnails_generated"": 2}, {""id"": 115392302, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/aaa_56521-459bd4a7f345853c6a15986445215798-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 7, ""created_at"": ""2020-08-28T19:52:29+0000"", ""product_id"": 61617091, ""updated_at"": ""2021-05-07T21:13:04+0000"", ""thumbnails_generated"": 2}, {""id"": 115392314, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/aaa_56531-86610f83fe7e886a0c15986445214937-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 8, ""created_at"": ""2020-08-28T19:52:31+0000"", ""product_id"": 61617091, ""updated_at"": ""2021-05-07T21:13:04+0000"", ""thumbnails_generated"": 2}, {""id"": 115392321, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/aaa_56541-52f5c7171b111c716415986445215524-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 9, ""created_at"": ""2020-08-28T19:52:33+0000"", ""product_id"": 61617091, ""updated_at"": ""2021-05-07T21:13:04+0000"", ""thumbnails_generated"": 2}, {""id"": 115392347, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/aaa_49091-32a97d80653c38cb6c15986445216441-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 10, ""created_at"": ""2020-08-28T19:52:37+0000"", ""product_id"": 61617091, ""updated_at"": ""2021-05-07T21:13:04+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:07.061724+00,2026-03-19 04:01:06.979+00
61619184,1034705,"{""pt"": ""Capa Protetora de Cam Avalon""}","{""pt"":""capa-protetora-de-cam-avalon""}","[{""id"": 115397671, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/capa-protetora-de-cam1-3e3bf5e2914146448e15986454714979-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-08-28T20:10:05+0000"", ""product_id"": 61619184, ""updated_at"": ""2020-10-26T19:28:54+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:07.575266+00,2026-03-19 04:01:07.486+00
61663344,1034705,"{""pt"": ""Capa Protetora Avalon para Estabilizador Lateral""}","{""pt"":""capa-protetora-avalon-para-estabilizador-lateral""}","[{""id"": 115485952, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/capa-protetora-de-estabilizador1-73dab7b1033e99ad9415987093878590-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-08-29T13:55:12+0000"", ""product_id"": 61663344, ""updated_at"": ""2020-10-26T19:30:41+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:08.051496+00,2026-03-19 04:01:07.959+00
61663735,1034705,"{""pt"": ""Capa protetora Avalon para Estabilizador Longo""}","{""pt"":""capa-protetora-avalon-para-estabilizador-longo""}","[{""id"": 115486421, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/capa-protetora-de-estabilizador-longo1-272e1e0fb6baf6e74615987095548576-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-08-29T13:58:29+0000"", ""product_id"": 61663735, ""updated_at"": ""2020-10-26T19:31:43+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:08.548505+00,2026-03-19 04:01:08.461+00
61663957,1034705,"{""pt"": ""Clicker Magnético Avalon Classic""}","{""pt"":""clicker-magnetico-avalon-classic""}","[{""id"": 115487110, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/clicker-magnetico1-ee4045987a1aeb825d15987097604399-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-08-29T14:01:51+0000"", ""product_id"": 61663957, ""updated_at"": ""2020-10-26T19:33:06+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:09.018016+00,2026-03-19 04:01:08.935+00
61664224,1034705,"{""pt"": ""Clicker Magnético Avalon Classic (Mira)""}","{""pt"":""clicker-magnetico-avalon-classic-mira""}","[{""id"": 115487921, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/clicker-ambidestro1-826bbb1a10fc0f53b115987100692143-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-08-29T14:07:07+0000"", ""product_id"": 61664224, ""updated_at"": ""2021-04-04T23:59:27+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:09.500683+00,2026-03-19 04:01:09.409+00
61902503,1034705,"{""pt"": ""Damper Modular TecX - Avalon""}","{""pt"":""damper-modular-tecx-avalon""}","[{""id"": 116013882, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/dumper11-ac4ba89a6289f92f1d15989783062811-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-09-01T15:59:16+0000"", ""product_id"": 61902503, ""updated_at"": ""2021-05-07T21:13:25+0000"", ""thumbnails_generated"": 2}, {""id"": 116013892, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_25431-4eaf0b2c70bc3b672a15989783062466-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 2, ""created_at"": ""2020-09-01T15:59:19+0000"", ""product_id"": 61902503, ""updated_at"": ""2021-05-07T21:13:25+0000"", ""thumbnails_generated"": 2}, {""id"": 116013897, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_25451-d755b4a5ae80492ab315989783059469-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 3, ""created_at"": ""2020-09-01T15:59:21+0000"", ""product_id"": 61902503, ""updated_at"": ""2021-05-07T21:13:25+0000"", ""thumbnails_generated"": 2}, {""id"": 116013910, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_25511-b96eee7f457b3b060f15989783061110-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 4, ""created_at"": ""2020-09-01T15:59:23+0000"", ""product_id"": 61902503, ""updated_at"": ""2021-05-07T21:13:25+0000"", ""thumbnails_generated"": 2}, {""id"": 116013919, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_57121-bf4175fa6cc442effe15989783063075-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 5, ""created_at"": ""2020-09-01T15:59:25+0000"", ""product_id"": 61902503, ""updated_at"": ""2021-05-07T21:13:25+0000"", ""thumbnails_generated"": 2}, {""id"": 116013928, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_57131-25acce1e72d9ad6e8315989783063833-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 6, ""created_at"": ""2020-09-01T15:59:27+0000"", ""product_id"": 61902503, ""updated_at"": ""2021-05-07T21:13:25+0000"", ""thumbnails_generated"": 2}, {""id"": 116013944, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_57141-b2bf49f5a2129da24815989783062109-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 7, ""created_at"": ""2020-09-01T15:59:29+0000"", ""product_id"": 61902503, ""updated_at"": ""2021-05-07T21:13:25+0000"", ""thumbnails_generated"": 2}, {""id"": 116014504, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_25491-18ca9fd3d61f2ef4d615989783062318-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 8, ""created_at"": ""2020-09-01T16:01:06+0000"", ""product_id"": 61902503, ""updated_at"": ""2021-05-07T21:13:25+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:10.049248+00,2026-03-19 04:01:09.958+00
63829493,1034705,"{""pt"": ""Dedeira Avalon Tec One""}","{""pt"":""dedeira-avalon-tec-one""}","[{""id"": 119723922, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_5298-41ceef8eb7ff46265116006260155257-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 1, ""created_at"": ""2020-09-20T18:12:59+0000"", ""product_id"": 63829493, ""updated_at"": ""2023-02-13T00:35:56+0000"", ""thumbnails_generated"": 2}, {""id"": 119723924, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_5304-c80be39665c7cbbe3f16006260155500-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 2, ""created_at"": ""2020-09-20T18:13:02+0000"", ""product_id"": 63829493, ""updated_at"": ""2023-02-13T00:35:56+0000"", ""thumbnails_generated"": 2}, {""id"": 119723929, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_5306-33d5778632e006f9bb16006260155813-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 3, ""created_at"": ""2020-09-20T18:13:04+0000"", ""product_id"": 63829493, ""updated_at"": ""2023-02-13T00:35:56+0000"", ""thumbnails_generated"": 2}, {""id"": 119723933, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_5311-4ded440621c3e301d316006260156705-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 4, ""created_at"": ""2020-09-20T18:13:06+0000"", ""product_id"": 63829493, ""updated_at"": ""2023-02-13T00:35:56+0000"", ""thumbnails_generated"": 2}, {""id"": 119723938, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_5312-61420a5f7540be4e1d16006260155803-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 5, ""created_at"": ""2020-09-20T18:13:09+0000"", ""product_id"": 63829493, ""updated_at"": ""2023-02-13T00:35:56+0000"", ""thumbnails_generated"": 2}, {""id"": 119723942, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_5316-503b3cc56a7f14335f16006260157944-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 6, ""created_at"": ""2020-09-20T18:13:11+0000"", ""product_id"": 63829493, ""updated_at"": ""2023-02-13T00:35:56+0000"", ""thumbnails_generated"": 2}, {""id"": 119723943, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_7167-9f29c006173ecadb5716006260157329-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 7, ""created_at"": ""2020-09-20T18:13:13+0000"", ""product_id"": 63829493, ""updated_at"": ""2023-02-13T00:35:56+0000"", ""thumbnails_generated"": 2}, {""id"": 119723946, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_7169-50fbc05953fbfab3e116006260157614-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 8, ""created_at"": ""2020-09-20T18:13:16+0000"", ""product_id"": 63829493, ""updated_at"": ""2023-02-13T00:35:56+0000"", ""thumbnails_generated"": 2}, {""id"": 119723951, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/dedeira-tec-one-962246988ea29234a516006260157602-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 9, ""created_at"": ""2020-09-20T18:13:18+0000"", ""product_id"": 63829493, ""updated_at"": ""2023-02-13T00:35:56+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:10.53486+00,2026-03-19 04:01:10.447+00
63829523,1034705,"{""pt"": ""Dedeira Avalon Tyro""}","{""pt"":""dedeira-avalon-tyro""}","[{""id"": 119725783, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/tbb-a-sl820-810-front1-51a40a828490ae916116006267084566-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 1, ""created_at"": ""2020-09-20T18:31:21+0000"", ""product_id"": 63829523, ""updated_at"": ""2021-08-26T12:38:13+0000"", ""thumbnails_generated"": 2}, {""id"": 119725788, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/tbb-a-sl820-820-front1-320dca2460695694f716006267085757-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 2, ""created_at"": ""2020-09-20T18:31:23+0000"", ""product_id"": 63829523, ""updated_at"": ""2021-08-26T12:38:13+0000"", ""thumbnails_generated"": 2}, {""id"": 119725792, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/tbb-a-sl820-830-front1-403b93429780d5ff8316006267086281-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 3, ""created_at"": ""2020-09-20T18:31:25+0000"", ""product_id"": 63829523, ""updated_at"": ""2021-08-26T12:38:13+0000"", ""thumbnails_generated"": 2}, {""id"": 119725793, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/tbb-a-sl820-840-front1-498c6c472758c731c416006267086777-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 4, ""created_at"": ""2020-09-20T18:31:27+0000"", ""product_id"": 63829523, ""updated_at"": ""2021-08-26T12:38:13+0000"", ""thumbnails_generated"": 2}, {""id"": 119725797, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/tbb-a-sl820-800-front1-9646054f1184eaeca716006267088256-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 5, ""created_at"": ""2020-09-20T18:31:29+0000"", ""product_id"": 63829523, ""updated_at"": ""2021-08-26T12:38:13+0000"", ""thumbnails_generated"": 2}, {""id"": 119725802, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/tbb-a-sl820-840-back1-489e46e018633b256116006267087082-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 6, ""created_at"": ""2020-09-20T18:31:31+0000"", ""product_id"": 63829523, ""updated_at"": ""2021-08-26T12:38:13+0000"", ""thumbnails_generated"": 2}, {""id"": 119725808, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/tbb-a-sl820-800-back1-f8f7bb9008aaa07e3d16006267087327-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 7, ""created_at"": ""2020-09-20T18:31:33+0000"", ""product_id"": 63829523, ""updated_at"": ""2021-08-26T12:38:13+0000"", ""thumbnails_generated"": 2}, {""id"": 119725817, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/tbb-a-sl820-810-back1-53f24f69b58e8ca9a016006267087810-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 8, ""created_at"": ""2020-09-20T18:31:35+0000"", ""product_id"": 63829523, ""updated_at"": ""2021-08-26T12:38:13+0000"", ""thumbnails_generated"": 2}, {""id"": 119725825, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/tbb-a-sl820-820-back1-a532919db30a241db616006267087529-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 9, ""created_at"": ""2020-09-20T18:31:37+0000"", ""product_id"": 63829523, ""updated_at"": ""2021-08-26T12:38:13+0000"", ""thumbnails_generated"": 2}, {""id"": 119725831, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/tbb-a-sl820-830-back1-6862138ae8d64a47ec16006267087616-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 10, ""created_at"": ""2020-09-20T18:31:39+0000"", ""product_id"": 63829523, ""updated_at"": ""2021-08-26T12:38:13+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:11.022126+00,2026-03-19 04:01:10.93+00
63830464,1034705,"{""pt"": ""Kit de Estabilização Completo Tyro A³- Avalon""}","{""pt"":""kit-de-estabilizacao-completo-tyro-a-avalon""}","[{""id"": 119727446, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/skt-a-qt180-2810-bk1-52014748f2d57ac4cd16006275717513-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 1, ""created_at"": ""2020-09-20T18:45:30+0000"", ""product_id"": 63830464, ""updated_at"": ""2023-08-06T21:00:17+0000"", ""thumbnails_generated"": 2}, {""id"": 119727454, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/skt-a-qt180-2810-bl1-82217ddb49acd64dc616006275718784-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 2, ""created_at"": ""2020-09-20T18:45:31+0000"", ""product_id"": 63830464, ""updated_at"": ""2023-08-06T21:00:17+0000"", ""thumbnails_generated"": 2}, {""id"": 119727456, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/skt-a-qt180-2810-rd1-aad94e3e08ee5c652716006275720375-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 3, ""created_at"": ""2020-09-20T18:45:33+0000"", ""product_id"": 63830464, ""updated_at"": ""2023-08-06T21:00:17+0000"", ""thumbnails_generated"": 2}, {""id"": 119727457, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/jil_471811-9e355bad6a294c6bc716006275731901-1024-1024.png"", ""width"": 1200, ""height"": 1200, ""position"": 4, ""created_at"": ""2020-09-20T18:45:35+0000"", ""product_id"": 63830464, ""updated_at"": ""2023-08-06T21:00:17+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:11.520684+00,2026-03-19 04:01:11.43+00
63830724,1034705,"{""pt"": ""Estabilizador Longo Tyro - Avalon""}","{""pt"":""estabilizador-longo-tyro-avalon""}","[{""id"": 119728201, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/tyro-longo1-fb11f5cf999ccfcb8d16006281582723-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-09-20T18:53:20+0000"", ""product_id"": 63830724, ""updated_at"": ""2021-05-07T21:05:14+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:12.032096+00,2026-03-19 04:01:11.942+00
63832692,1034705,"{""pt"": ""Flecha Avalon Classic Completa - 12 unidades""}","{""pt"":""flecha-avalon-classic-completa-12-unidades""}","[{""id"": 119733408, ""alt"": [], ""src"": ""https://acdn-us.mitiendanube.com/stores/001/034/705/products/flecha-classic-completa-avalon1-e41130f50a8876cad016006306399370-1024-1024.png"", ""width"": 1024, ""height"": 1024, ""position"": 1, ""created_at"": ""2020-09-20T19:33:53+0000"", ""product_id"": 63832692, ""updated_at"": ""2023-05-10T14:36:13+0000"", ""thumbnails_generated"": 2}]",true,2026-03-19 04:01:12.505739+00,2026-03-19 04:01:12.426+00
